TRANSACTION_DATE,QUANTITY,STORE_ID,DISCOUNT_PERCENT,PRODUCT_ID,TRANSACTION_ID,CLEAN_QUANTITY,CLEAN_DISCOUNT,STD_DATE,LKP_PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,COST_PRICE,UNIT_PRICE,O_STORE_ID_STR,LKP_STORE_ID,STORE_NAME,CITY,STATE,NET_REVENUE
22-12-2028,1,107,10,P_030,117280,1,10,06-09-2025,P_030,Product 030,Home,BrandB,272.48,363.65,107,107,Store 107,Mumbai,MH,327.28
23-12-2028,1,103,10,P_044,117282,1,10,06-12-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,103,103,Store 103,Delhi,DL,247.07
24-12-2028,3,107,10,P_008,117284,3,10,06-11-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,107,107,Store 107,Mumbai,MH,549.42
25-12-2028,2,102,10,P_040,117285,2,10,06-07-2025,P_040,Product 040,Grocery,BrandA,196.15,286.01,102,102,Store 102,Gurugram,HR,514.82
26-12-2028,3,108,0,P_033,117289,3,0,06-07-2025,P_033,Product 033,Home,BrandC,17.69,29.81,108,108,Store 108,Chennai,TN,89.43
27-12-2028,3,102,0,P_036,117290,3,0,06-04-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,102,102,Store 102,Gurugram,HR,675.81
28-12-2028,2,106,0,P_017,117292,2,0,06-04-2025,P_017,Product 017,Home,BrandB,314.84,458.33,106,106,Store 106,Pune,MH,916.66
06-05-2025,3,105,10,P_027,117299,3,10,06-05-2025,P_027,Product 027,Clothing,BrandD,116.38,197.63,105,105,Store 105,Hyderabad,TS,533.6
06-10-2025,5,103,10,P_018,117301,5,10,06-10-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,103,103,Store 103,Delhi,DL,1919.34
06-10-2025,3,108,0,P_037,117301,3,0,06-10-2025,P_037,Product 037,Clothing,BrandB,67.57,108.84,108,108,Store 108,Chennai,TN,326.52
06-09-2025,3,101,0,P_047,117305,3,0,06-09-2025,P_047,Product 047,Grocery,BrandC,237.02,303.44,101,101,Store 101,Noida,UP,910.32
06-02-2025,1,104,0,P_039,117306,1,0,06-02-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,104,104,Store 104,Bengaluru,KA,242.93
06-02-2025,1,105,10,P_032,117306,1,10,06-02-2025,P_032,Product 032,Home,BrandB,115.04,135.47,105,105,Store 105,Hyderabad,TS,121.92
06-09-2025,2,102,0,P_042,117309,2,0,06-09-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,102,102,Store 102,Gurugram,HR,156.54
06-09-2025,5,107,0,P_046,117309,5,0,06-09-2025,P_046,Product 046,Electronics,BrandB,276,472,107,107,Store 107,Mumbai,MH,2360
06-10-2025,1,105,10,P_005,117310,1,10,06-10-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,105,105,Store 105,Hyderabad,TS,81.88
06-02-2025,3,104,10,P_016,117313,3,10,06-02-2025,P_016,Product 016,Grocery,BrandB,183.48,329.03,104,104,Store 104,Bengaluru,KA,888.38
06-09-2025,4,103,0,P_044,117316,4,0,06-09-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,103,103,Store 103,Delhi,DL,1098.08
06-05-2025,5,101,0,P_032,117318,5,0,06-05-2025,P_032,Product 032,Home,BrandB,115.04,135.47,101,101,Store 101,Noida,UP,677.35
06-05-2025,5,103,0,P_008,117318,5,0,06-05-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,103,103,Store 103,Delhi,DL,1017.45
06-02-2025,1,106,0,P_017,117323,1,0,06-02-2025,P_017,Product 017,Home,BrandB,314.84,458.33,106,106,Store 106,Pune,MH,458.33
06-03-2025,5,102,10,P_033,117327,5,10,06-03-2025,P_033,Product 033,Home,BrandC,17.69,29.81,102,102,Store 102,Gurugram,HR,134.14
06-02-2025,2,103,10,P_017,117336,2,10,06-02-2025,P_017,Product 017,Home,BrandB,314.84,458.33,103,103,Store 103,Delhi,DL,824.99
06-05-2025,2,101,10,P_024,117342,2,10,06-05-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,101,101,Store 101,Noida,UP,539.53
06-05-2025,2,104,10,P_035,117342,2,10,06-05-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,104,104,Store 104,Bengaluru,KA,115.81
06-12-2025,4,104,10,P_021,117351,4,10,06-12-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,104,104,Store 104,Bengaluru,KA,690.12
06-04-2025,5,108,0,P_033,117352,5,0,06-04-2025,P_033,Product 033,Home,BrandC,17.69,29.81,108,108,Store 108,Chennai,TN,149.05
07-04-2025,2,107,10,P_027,117367,2,10,07-04-2025,P_027,Product 027,Clothing,BrandD,116.38,197.63,107,107,Store 107,Mumbai,MH,355.73
07-01-2025,3,105,10,P_024,117369,3,10,07-01-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,105,105,Store 105,Hyderabad,TS,809.3
07-10-2025,4,108,10,P_039,117372,4,10,07-10-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,108,108,Store 108,Chennai,TN,874.55
07-04-2025,3,105,10,P_010,117375,3,10,07-04-2025,P_010,Product 010,Sports,BrandB,13.81,16.9,105,105,Store 105,Hyderabad,TS,45.63
07-03-2025,2,102,10,P_043,117376,2,10,07-03-2025,P_043,Product 043,Home,BrandA,216.59,306.16,102,102,Store 102,Gurugram,HR,551.09
07-03-2025,4,103,0,P_005,117376,4,0,07-03-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,103,103,Store 103,Delhi,DL,363.92
07-03-2025,1,104,10,P_027,117378,1,10,07-03-2025,P_027,Product 027,Clothing,BrandD,116.38,197.63,104,104,Store 104,Bengaluru,KA,177.87
07-06-2025,4,102,0,P_049,117382,4,0,07-06-2025,P_049,Product 049,Grocery,BrandD,372.65,441.43,102,102,Store 102,Gurugram,HR,1765.72
07-05-2025,4,105,10,P_039,117387,4,10,07-05-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,105,105,Store 105,Hyderabad,TS,874.55
07-09-2025,1,108,10,P_008,117393,1,10,07-09-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,108,108,Store 108,Chennai,TN,183.14
07-02-2025,2,102,0,P_018,117396,2,0,07-02-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,102,102,Store 102,Gurugram,HR,853.04
07-07-2025,1,108,10,P_046,117400,1,10,07-07-2025,P_046,Product 046,Electronics,BrandB,276,472,108,108,Store 108,Chennai,TN,424.8
07-08-2025,4,102,10,P_011,117412,4,10,07-08-2025,P_011,Product 011,Home,BrandA,63.95,107.43,102,102,Store 102,Gurugram,HR,386.75
07-08-2025,4,106,0,P_033,117412,4,0,07-08-2025,P_033,Product 033,Home,BrandC,17.69,29.81,106,106,Store 106,Pune,MH,119.24
07-03-2025,5,106,0,P_044,117415,5,0,07-03-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,106,106,Store 106,Pune,MH,1372.6
07-07-2025,2,107,10,P_046,117419,2,10,07-07-2025,P_046,Product 046,Electronics,BrandB,276,472,107,107,Store 107,Mumbai,MH,849.6
07-06-2025,3,101,10,P_011,117420,3,10,07-06-2025,P_011,Product 011,Home,BrandA,63.95,107.43,101,101,Store 101,Noida,UP,290.06
07-12-2025,3,101,0,P_014,117421,3,0,07-12-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,101,101,Store 101,Noida,UP,920.76
07-12-2025,2,101,10,P_034,117421,2,10,07-12-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,101,101,Store 101,Noida,UP,644.8
07-12-2025,2,104,0,P_016,117421,2,0,07-12-2025,P_016,Product 016,Grocery,BrandB,183.48,329.03,104,104,Store 104,Bengaluru,KA,658.06
07-01-2025,4,107,10,P_016,117429,4,10,07-01-2025,P_016,Product 016,Grocery,BrandB,183.48,329.03,107,107,Store 107,Mumbai,MH,1184.51
07-09-2025,2,101,10,P_029,117435,2,10,07-09-2025,P_029,Product 029,Home,BrandB,316.8,425.97,101,101,Store 101,Noida,UP,766.75
07-09-2025,5,105,0,P_023,117435,5,0,07-09-2025,P_023,Product 023,Home,BrandA,193.9,336.3,105,105,Store 105,Hyderabad,TS,1681.5
07-04-2025,2,106,10,P_038,117446,2,10,07-04-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,106,106,Store 106,Pune,MH,808.06
07-10-2025,2,105,0,P_022,117453,2,0,07-10-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,105,105,Store 105,Hyderabad,TS,675.46
07-09-2025,3,108,0,P_029,117458,3,0,07-09-2025,P_029,Product 029,Home,BrandB,316.8,425.97,108,108,Store 108,Chennai,TN,1277.91
07-05-2025,3,101,0,P_032,117467,3,0,07-05-2025,P_032,Product 032,Home,BrandB,115.04,135.47,101,101,Store 101,Noida,UP,406.41
07-07-2025,5,108,0,P_012,117468,5,0,07-07-2025,P_012,Product 012,Clothing,BrandD,260.56,358.56,108,108,Store 108,Chennai,TN,1792.8
07-09-2025,1,103,0,P_024,117472,1,0,07-09-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,103,103,Store 103,Delhi,DL,299.74
07-09-2025,4,108,0,P_023,117472,4,0,07-09-2025,P_023,Product 023,Home,BrandA,193.9,336.3,108,108,Store 108,Chennai,TN,1345.2
07-07-2025,1,108,0,P_010,117475,1,0,07-07-2025,P_010,Product 010,Sports,BrandB,13.81,16.9,108,108,Store 108,Chennai,TN,16.9
07-09-2025,4,108,0,P_042,117481,4,0,07-09-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,108,108,Store 108,Chennai,TN,313.08
07-06-2025,2,106,10,P_021,117482,2,10,07-06-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,106,106,Store 106,Pune,MH,345.06
07-11-2025,5,101,10,P_041,117491,5,10,07-11-2025,P_041,Product 041,Home,BrandB,230.38,350.8,101,101,Store 101,Noida,UP,1578.6
07-11-2025,5,106,0,P_016,117496,5,0,07-11-2025,P_016,Product 016,Grocery,BrandB,183.48,329.03,106,106,Store 106,Pune,MH,1645.15
07-07-2025,4,102,0,P_042,117498,4,0,07-07-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,102,102,Store 102,Gurugram,HR,313.08
07-07-2025,3,105,0,P_032,117498,3,0,07-07-2025,P_032,Product 032,Home,BrandB,115.04,135.47,105,105,Store 105,Hyderabad,TS,406.41
07-04-2025,5,101,0,P_022,117502,5,0,07-04-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,101,101,Store 101,Noida,UP,1688.65
07-04-2025,4,108,10,P_041,117502,4,10,07-04-2025,P_041,Product 041,Home,BrandB,230.38,350.8,108,108,Store 108,Chennai,TN,1262.88
07-07-2025,4,108,0,P_006,117512,4,0,07-07-2025,P_006,Product 006,Grocery,BrandA,14.29,17.66,108,108,Store 108,Chennai,TN,70.64
07-12-2025,1,106,10,P_039,117513,1,10,07-12-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,106,106,Store 106,Pune,MH,218.64
07-12-2025,4,107,10,P_015,117513,4,10,07-12-2025,P_015,Product 015,Home,BrandD,281.43,463.89,107,107,Store 107,Mumbai,MH,1670
07-06-2025,4,106,0,P_050,117515,4,0,07-06-2025,P_050,Product 050,Home,BrandB,202.07,315.93,106,106,Store 106,Pune,MH,1263.72
07-09-2025,3,104,0,P_038,117522,3,0,07-09-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,104,104,Store 104,Bengaluru,KA,1346.76
07-09-2025,1,106,0,P_017,117525,1,0,07-09-2025,P_017,Product 017,Home,BrandB,314.84,458.33,106,106,Store 106,Pune,MH,458.33
07-09-2025,1,106,0,P_029,117525,1,0,07-09-2025,P_029,Product 029,Home,BrandB,316.8,425.97,106,106,Store 106,Pune,MH,425.97
07-02-2025,4,104,10,P_034,117527,4,10,07-02-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,104,104,Store 104,Bengaluru,KA,1289.59
07-03-2025,4,103,10,P_007,117528,4,10,07-03-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,103,103,Store 103,Delhi,DL,782.89
07-12-2025,3,102,0,P_016,117535,3,0,07-12-2025,P_016,Product 016,Grocery,BrandB,183.48,329.03,102,102,Store 102,Gurugram,HR,987.09
07-12-2025,4,106,0,P_021,117535,4,0,07-12-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,106,106,Store 106,Pune,MH,766.8
07-09-2025,3,102,0,P_038,117540,3,0,07-09-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,102,102,Store 102,Gurugram,HR,1346.76
07-10-2025,2,104,0,P_012,117543,2,0,07-10-2025,P_012,Product 012,Clothing,BrandD,260.56,358.56,104,104,Store 104,Bengaluru,KA,717.12
07-11-2025,2,108,10,P_037,117550,2,10,07-11-2025,P_037,Product 037,Clothing,BrandB,67.57,108.84,108,108,Store 108,Chennai,TN,195.91
07-11-2025,2,108,10,P_024,117553,2,10,07-11-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,108,108,Store 108,Chennai,TN,539.53
07-06-2025,4,105,0,P_032,117559,4,0,07-06-2025,P_032,Product 032,Home,BrandB,115.04,135.47,105,105,Store 105,Hyderabad,TS,541.88
07-10-2025,3,101,0,P_034,117573,3,0,07-10-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,101,101,Store 101,Noida,UP,1074.66
07-01-2025,1,103,0,P_017,117583,1,0,07-01-2025,P_017,Product 017,Home,BrandB,314.84,458.33,103,103,Store 103,Delhi,DL,458.33
07-03-2025,4,104,0,P_036,117587,4,0,07-03-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,104,104,Store 104,Bengaluru,KA,901.08
07-09-2025,3,101,10,P_037,117590,3,10,07-09-2025,P_037,Product 037,Clothing,BrandB,67.57,108.84,101,101,Store 101,Noida,UP,293.87
07-03-2025,4,106,10,P_001,117591,4,10,07-03-2025,P_001,Product 001,Home,BrandD,291.46,482.98,106,106,Store 106,Pune,MH,1738.73
07-12-2025,2,104,10,P_001,117599,2,10,07-12-2025,P_001,Product 001,Home,BrandD,291.46,482.98,104,104,Store 104,Bengaluru,KA,869.36
07-03-2025,2,106,0,P_026,117602,2,0,07-03-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,106,106,Store 106,Pune,MH,570.02
07-09-2025,1,103,0,P_001,117603,1,0,07-09-2025,P_001,Product 001,Home,BrandD,291.46,482.98,103,103,Store 103,Delhi,DL,482.98
07-03-2025,3,105,10,P_043,117610,3,10,07-03-2025,P_043,Product 043,Home,BrandA,216.59,306.16,105,105,Store 105,Hyderabad,TS,826.63
07-03-2025,5,106,0,P_020,117610,5,0,07-03-2025,P_020,Product 020,Home,BrandB,33.73,56.75,106,106,Store 106,Pune,MH,283.75
07-04-2025,4,105,0,P_040,117615,4,0,07-04-2025,P_040,Product 040,Grocery,BrandA,196.15,286.01,105,105,Store 105,Hyderabad,TS,1144.04
07-03-2025,2,105,10,P_003,117616,2,10,07-03-2025,P_003,Product 003,Clothing,BrandD,95.83,145.24,105,105,Store 105,Hyderabad,TS,261.43
07-09-2025,1,101,0,P_024,117617,1,0,07-09-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,101,101,Store 101,Noida,UP,299.74
07-10-2025,5,105,10,P_048,117626,5,10,07-10-2025,P_048,Product 048,Sports,BrandA,232.9,350.44,105,105,Store 105,Hyderabad,TS,1576.98
07-10-2025,5,102,10,P_023,117633,5,10,07-10-2025,P_023,Product 023,Home,BrandA,193.9,336.3,102,102,Store 102,Gurugram,HR,1513.35
07-02-2025,1,103,10,P_024,117635,1,10,07-02-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,103,103,Store 103,Delhi,DL,269.77
07-03-2025,4,104,0,P_036,117639,4,0,07-03-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,104,104,Store 104,Bengaluru,KA,901.08
07-07-2025,2,102,10,P_033,117645,2,10,07-07-2025,P_033,Product 033,Home,BrandC,17.69,29.81,102,102,Store 102,Gurugram,HR,53.66
07-07-2025,2,104,10,P_046,117646,2,10,07-07-2025,P_046,Product 046,Electronics,BrandB,276,472,104,104,Store 104,Bengaluru,KA,849.6
07-10-2025,3,103,10,P_018,117653,3,10,07-10-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,103,103,Store 103,Delhi,DL,1151.6
07-10-2025,5,104,10,P_008,117654,5,10,07-10-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,104,104,Store 104,Bengaluru,KA,915.7
07-09-2025,5,102,0,P_015,117662,5,0,07-09-2025,P_015,Product 015,Home,BrandD,281.43,463.89,102,102,Store 102,Gurugram,HR,2319.45
07-08-2025,3,101,0,P_021,117668,3,0,07-08-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,101,101,Store 101,Noida,UP,575.1
07-06-2025,4,106,10,P_049,117671,4,10,07-06-2025,P_049,Product 049,Grocery,BrandD,372.65,441.43,106,106,Store 106,Pune,MH,1589.15
07-06-2025,4,104,10,P_038,117679,4,10,07-06-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,104,104,Store 104,Bengaluru,KA,1616.11
07-02-2025,3,108,0,P_032,117683,3,0,07-02-2025,P_032,Product 032,Home,BrandB,115.04,135.47,108,108,Store 108,Chennai,TN,406.41
07-01-2025,4,106,10,P_027,117688,4,10,07-01-2025,P_027,Product 027,Clothing,BrandD,116.38,197.63,106,106,Store 106,Pune,MH,711.47
07-01-2025,5,107,10,P_026,117688,5,10,07-01-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,107,107,Store 107,Mumbai,MH,1282.54
07-11-2025,4,103,0,P_039,117689,4,0,07-11-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,103,103,Store 103,Delhi,DL,971.72
07-10-2025,1,106,0,P_035,117694,1,0,07-10-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,106,106,Store 106,Pune,MH,64.34
07-11-2025,5,107,10,P_045,117697,5,10,07-11-2025,P_045,Product 045,Grocery,BrandA,68.92,109.5,107,107,Store 107,Mumbai,MH,492.75
07-05-2025,3,107,0,P_019,117698,3,0,07-05-2025,P_019,Product 019,Electronics,BrandB,170.91,230.23,107,107,Store 107,Mumbai,MH,690.69
07-05-2025,5,101,0,P_022,117705,5,0,07-05-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,101,101,Store 101,Noida,UP,1688.65
07-05-2025,4,108,0,P_008,117705,4,0,07-05-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,108,108,Store 108,Chennai,TN,813.96
07-03-2025,5,103,10,P_014,117707,5,10,07-03-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,103,103,Store 103,Delhi,DL,1381.14
07-08-2025,2,103,0,P_030,117713,2,0,07-08-2025,P_030,Product 030,Home,BrandB,272.48,363.65,103,103,Store 103,Delhi,DL,727.3
07-07-2025,5,107,0,P_048,117718,5,0,07-07-2025,P_048,Product 048,Sports,BrandA,232.9,350.44,107,107,Store 107,Mumbai,MH,1752.2
07-02-2025,5,105,0,P_004,117729,5,0,07-02-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,105,105,Store 105,Hyderabad,TS,775.85
07-11-2025,3,102,0,P_022,117738,3,0,07-11-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,102,102,Store 102,Gurugram,HR,1013.19
07-01-2025,5,104,0,P_018,117747,5,0,07-01-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,104,104,Store 104,Bengaluru,KA,2132.6
07-10-2025,5,104,0,P_042,117751,5,0,07-10-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,104,104,Store 104,Bengaluru,KA,391.35
07-05-2025,1,105,0,P_025,117755,1,0,07-05-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,105,105,Store 105,Hyderabad,TS,144.61
07-09-2025,1,101,10,P_007,117758,1,10,07-09-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,101,101,Store 101,Noida,UP,195.72
07-09-2025,5,102,10,P_046,117758,5,10,07-09-2025,P_046,Product 046,Electronics,BrandB,276,472,102,102,Store 102,Gurugram,HR,2124
07-09-2025,2,101,10,P_015,117766,2,10,07-09-2025,P_015,Product 015,Home,BrandD,281.43,463.89,101,101,Store 101,Noida,UP,835
07-12-2025,2,108,10,P_047,117767,2,10,07-12-2025,P_047,Product 047,Grocery,BrandC,237.02,303.44,108,108,Store 108,Chennai,TN,546.19
07-08-2025,1,103,10,P_021,117771,1,10,07-08-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,103,103,Store 103,Delhi,DL,172.53
07-08-2025,2,103,10,P_033,117771,2,10,07-08-2025,P_033,Product 033,Home,BrandC,17.69,29.81,103,103,Store 103,Delhi,DL,53.66
07-04-2025,4,101,10,P_025,117774,4,10,07-04-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,101,101,Store 101,Noida,UP,520.6
07-04-2025,3,101,10,P_050,117774,3,10,07-04-2025,P_050,Product 050,Home,BrandB,202.07,315.93,101,101,Store 101,Noida,UP,853.01
07-04-2025,4,106,10,P_007,117774,4,10,07-04-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,106,106,Store 106,Pune,MH,782.89
07-10-2025,4,102,10,P_021,117778,4,10,07-10-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,102,102,Store 102,Gurugram,HR,690.12
07-06-2025,3,101,0,P_037,117784,3,0,07-06-2025,P_037,Product 037,Clothing,BrandB,67.57,108.84,101,101,Store 101,Noida,UP,326.52
07-05-2025,1,102,10,P_017,117793,1,10,07-05-2025,P_017,Product 017,Home,BrandB,314.84,458.33,102,102,Store 102,Gurugram,HR,412.5
07-01-2025,1,102,10,P_007,117794,1,10,07-01-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,102,102,Store 102,Gurugram,HR,195.72
07-01-2025,5,107,0,P_002,117794,5,0,07-01-2025,P_002,Product 002,Sports,BrandC,165.08,307.45,107,107,Store 107,Mumbai,MH,1537.25
08-07-2025,5,103,0,P_015,117802,5,0,08-07-2025,P_015,Product 015,Home,BrandD,281.43,463.89,103,103,Store 103,Delhi,DL,2319.45
08-07-2025,1,103,0,P_014,117809,1,0,08-07-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,103,103,Store 103,Delhi,DL,306.92
08-01-2025,4,101,10,P_028,117813,4,10,08-01-2025,P_028,Product 028,Grocery,BrandB,285.08,486.14,101,101,Store 101,Noida,UP,1750.1
08-10-2025,3,104,10,P_007,117829,3,10,08-10-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,104,104,Store 104,Bengaluru,KA,587.17
08-06-2025,1,107,10,P_032,117840,1,10,08-06-2025,P_032,Product 032,Home,BrandB,115.04,135.47,107,107,Store 107,Mumbai,MH,121.92
08-07-2025,4,105,0,P_021,117860,4,0,08-07-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,105,105,Store 105,Hyderabad,TS,766.8
08-01-2025,3,101,10,P_045,117861,3,10,08-01-2025,P_045,Product 045,Grocery,BrandA,68.92,109.5,101,101,Store 101,Noida,UP,295.65
08-12-2025,3,101,0,P_043,117876,3,0,08-12-2025,P_043,Product 043,Home,BrandA,216.59,306.16,101,101,Store 101,Noida,UP,918.48
08-10-2025,5,105,10,P_031,117877,5,10,08-10-2025,P_031,Product 031,Clothing,BrandD,69.33,125.63,105,105,Store 105,Hyderabad,TS,565.33
08-01-2025,4,104,10,P_009,117879,4,10,08-01-2025,P_009,Product 009,Clothing,BrandC,96.09,153.81,104,104,Store 104,Bengaluru,KA,553.72
08-09-2025,4,102,10,P_014,117885,4,10,08-09-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,102,102,Store 102,Gurugram,HR,1104.91
08-07-2025,2,107,10,P_041,117887,2,10,08-07-2025,P_041,Product 041,Home,BrandB,230.38,350.8,107,107,Store 107,Mumbai,MH,631.44
08-04-2025,3,105,0,P_026,117897,3,0,08-04-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,105,105,Store 105,Hyderabad,TS,855.03
08-09-2025,3,101,10,P_018,117904,3,10,08-09-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,101,101,Store 101,Noida,UP,1151.6
08-02-2025,1,104,0,P_034,117908,1,0,08-02-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,104,104,Store 104,Bengaluru,KA,358.22
08-10-2025,2,108,10,P_042,117917,2,10,08-10-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,108,108,Store 108,Chennai,TN,140.89
08-04-2025,2,101,10,P_033,117920,2,10,08-04-2025,P_033,Product 033,Home,BrandC,17.69,29.81,101,101,Store 101,Noida,UP,53.66
08-04-2025,5,105,0,P_045,117920,5,0,08-04-2025,P_045,Product 045,Grocery,BrandA,68.92,109.5,105,105,Store 105,Hyderabad,TS,547.5
08-12-2025,4,105,0,P_037,117927,4,0,08-12-2025,P_037,Product 037,Clothing,BrandB,67.57,108.84,105,105,Store 105,Hyderabad,TS,435.36
08-11-2025,3,107,0,P_024,117928,3,0,08-11-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,107,107,Store 107,Mumbai,MH,899.22
08-06-2025,4,107,0,P_005,117932,4,0,08-06-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,107,107,Store 107,Mumbai,MH,363.92
08-05-2025,1,102,10,P_023,117933,1,10,08-05-2025,P_023,Product 023,Home,BrandA,193.9,336.3,102,102,Store 102,Gurugram,HR,302.67
08-03-2025,2,108,10,P_014,117947,2,10,08-03-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,108,108,Store 108,Chennai,TN,552.46
08-11-2025,3,105,0,P_043,117950,3,0,08-11-2025,P_043,Product 043,Home,BrandA,216.59,306.16,105,105,Store 105,Hyderabad,TS,918.48
08-09-2025,4,102,10,P_034,117952,4,10,08-09-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,102,102,Store 102,Gurugram,HR,1289.59
08-11-2025,5,104,0,P_014,117953,5,0,08-11-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,104,104,Store 104,Bengaluru,KA,1534.6
08-12-2025,4,105,0,P_033,117955,4,0,08-12-2025,P_033,Product 033,Home,BrandC,17.69,29.81,105,105,Store 105,Hyderabad,TS,119.24
08-10-2025,4,105,10,P_006,117959,4,10,08-10-2025,P_006,Product 006,Grocery,BrandA,14.29,17.66,105,105,Store 105,Hyderabad,TS,63.58
08-12-2025,5,107,0,P_035,117966,5,0,08-12-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,107,107,Store 107,Mumbai,MH,321.7
08-08-2025,4,105,10,P_023,117972,4,10,08-08-2025,P_023,Product 023,Home,BrandA,193.9,336.3,105,105,Store 105,Hyderabad,TS,1210.68
08-03-2025,2,108,10,P_021,117973,2,10,08-03-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,108,108,Store 108,Chennai,TN,345.06
08-03-2025,4,108,0,P_037,117974,4,0,08-03-2025,P_037,Product 037,Clothing,BrandB,67.57,108.84,108,108,Store 108,Chennai,TN,435.36
08-05-2025,4,104,10,P_019,117975,4,10,08-05-2025,P_019,Product 019,Electronics,BrandB,170.91,230.23,104,104,Store 104,Bengaluru,KA,828.83
